,y_train,y_train_pre,y_test,y_test_pre
133,-0.0809600000000045,-0.08036885375267794,-0.0825217000000293,-0.08258836339102199
134,-0.0882458999999471,-0.08724155383021402,-0.0899426000000858,-0.0857060847465851
135,-0.0806881999999404,-0.08177287145440805,-0.081936799999994,-0.08026634432291523
136,-0.0845328999999992,-0.08456487031950387,-0.0506345999999666,-0.05078145624997709
137,-0.0825893999999607,-0.08232426593637147,-0.053384899999969,-0.05378307812498838
138,-0.0491328999999041,-0.04967365781243415,-0.0940425000000004,-0.08709867843749522
139,-0.0888959000000113,-0.0866626462634973,-0.0697680000000673,-0.06614138671874857
140,-0.0827054999999745,-0.08298599774400901,-0.0829003000000057,-0.07898140593753043
141,-0.0468211999999539,-0.04849878281245788,-0.0642386999999757,-0.06062308359377132
142,-0.0652425000000676,-0.06277785312504136,-0.0812435999999934,-0.07990574612182023
143,-0.1053441999999904,-0.10350016718750153,-0.0799678000000767,-0.08122208204320726
144,-0.0491704000000936,-0.05200070000005573,-0.0939994000000297,-0.08333288169642279
145,-0.0816839999999956,-0.08207806514391969,-0.0525840000000243,-0.05444726406252974
146,-0.049161099999992,-0.04921966718747937,-0.0792844000000059,-0.07743153726561451
147,-0.0899402000000009,-0.08977343441220074,-0.0808476000000837,-0.08266476555534871
148,-0.075938399999984,-0.07573553906248762,-0.0795117000000118,-0.08028237532904266
149,-0.0503421999999318,-0.05033797374994931,,
150,-0.064868400000023,-0.06590716250001226,,
151,-0.1013224999999238,-0.10138679843745811,,
152,-0.0824565000000348,-0.08276704060293182,,
153,-0.089243300000021,-0.08716873645834666,,
154,-0.0513746999999966,-0.05150801718750218,,
155,-0.0886608000000706,-0.08756457208338253,,
156,-0.0795018000000027,-0.0807683222597579,,
157,-0.0840472000000005,-0.08084071979166683,,
158,-0.0560213999999632,-0.056593690624971764,,
159,-0.1009116000000176,-0.0955297687500085,,
160,-0.0617505999999821,-0.06305722656248668,,
161,-0.0780597000000398,-0.07931197017164546,,
162,-0.0444599999999582,-0.04620185937495779,,
163,-0.0748807999999598,-0.07408912499997197,,
164,-0.0633500999999796,-0.06374449843747952,,
165,-0.0787961999999424,-0.07867866837709825,,
166,-0.0774205999999821,-0.07796768489583215,,
167,-0.0810335000001032,-0.08092084178731006,,
168,-0.0543998000000556,-0.05520643750003272,,
169,-0.0725269999999795,-0.07336168187498482,,
170,-0.0819469000000481,-0.08155968457057622,,
171,-0.0816555999999764,-0.08191496762573708,,
172,-0.084200800000076,-0.08428969260233826,,
173,-0.0581827999999404,-0.05710962687496879,,
174,-0.0810403000000405,-0.08127035274416652,,
175,-0.0854368999999906,-0.08452824169946879,,
176,-0.0550167000000101,-0.05489990312500924,,
177,-0.0476733999998941,-0.04897344843744376,,
178,-0.0837321999999858,-0.08349677753934778,,
179,-0.0829087999999274,-0.0823759191203339,,
180,-0.0647637999999801,-0.06789160341795775,,
181,-0.090428299999985,-0.08909952648808271,,
182,-0.0510358000000223,-0.05325528437501779,,
183,-0.0834531000000424,-0.08488512313989945,,
184,-0.0767960000000584,-0.07970790554359165,,
185,-0.0665516000000252,-0.06665197187501092,,
186,-0.094406699999979,-0.0920860917968554,,
187,-0.0821176000000036,-0.08233688557129641,,
188,-0.0785017000000607,-0.07927535587411223,,
189,-0.1037891000000286,-0.10142915937501494,,
190,-0.0669291999998904,-0.06694080156241798,,
191,-0.0811488000000508,-0.08075314708589434,,
192,-0.084099300000048,-0.08525031505639741,,
193,-0.0794406999999637,-0.08061779866640101,,
194,-0.057298400000036,-0.056252458854188156,,
195,-0.0941022000000089,-0.0936668375000107,,
196,-0.0460395999999718,-0.04764613281247951,,
197,-0.0687660000000107,-0.06859502656250258,,
198,-0.0485477999999943,-0.05022446874999173,,
199,-0.0832269999999653,-0.08238699130618787,,
200,-0.064597699999922,-0.06265839062494559,,
201,-0.0759918999999627,-0.07738489500369763,,
202,-0.0545720000000073,-0.054059146875001546,,
203,-0.0860881999999492,-0.08500698521202682,,
204,-0.081035399999962,-0.08087698406238483,,
205,-0.0734542999999803,-0.07237063906249118,,
206,-0.0891751999999996,-0.08735086668087867,,
207,-0.0805623999999625,-0.08224729452987002,,
208,-0.0797876000000314,-0.08047703791795843,,
209,-0.0915569000000005,-0.08850704459010167,,
210,-0.0774370000000317,-0.07786340375002117,,
211,-0.0761282999999366,-0.07838327109283605,,
212,-0.0896503000000166,-0.08752674078125877,,
213,-0.083467500000097,-0.08300549225543909,,
214,-0.0715209999999615,-0.07354337499997053,,
215,-0.0579692000000022,-0.0569738765625045,,
216,-0.081105100000002,-0.08155194086655959,,
217,-0.080194800000072,-0.07925878953130103,,
218,-0.0730115000000068,-0.07919120019734271,,
219,-0.0543791000000055,-0.05452545625000214,,
220,-0.0893515999999863,-0.08663356810487495,,
221,-0.0859619999999949,-0.08541439784436973,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
273,,,,
274,,,,
275,,,,
276,,,,
277,,,,
278,,,,
279,,,,
280,,,,
281,,,,
282,,,,
283,,,,
284,,,,
285,,,,
286,,,,
287,,,,
288,,,,
289,,,,
290,,,,
291,,,,
292,,,,
293,,,,
294,,,,
295,,,,
296,,,,
297,,,,
298,,,,
299,,,,
300,,,,
301,,,,
302,,,,
303,,,,
304,,,,
305,,,,
306,,,,
307,,,,
308,,,,
309,,,,
310,,,,
311,,,,
312,,,,
313,,,,
314,,,,
315,,,,
316,,,,
317,,,,
318,,,,
319,,,,
320,,,,
321,,,,
322,,,,
323,,,,
324,,,,
325,,,,
326,,,,
327,,,,
328,,,,
329,,,,
330,,,,
331,,,,
332,,,,
333,,,,
334,,,,
335,,,,
336,,,,
337,,,,
338,,,,
339,,,,
340,,,,
341,,,,
342,,,,
343,,,,
344,,,,
345,,,,
346,,,,
347,,,,
348,,,,
349,,,,
350,,,,
351,,,,
352,,,,
353,,,,
354,,,,
355,,,,
356,,,,
357,,,,
358,,,,
359,,,,
360,,,,
361,,,,
362,,,,
363,,,,
364,,,,
365,,,,
366,,,,
367,,,,
368,,,,
369,,,,
370,,,,
371,,,,
372,,,,
373,,,,
374,,,,
375,,,,
376,,,,
377,,,,
378,,,,
379,,,,
380,,,,
381,,,,
382,,,,
383,,,,
384,,,,
385,,,,
386,,,,
387,,,,
388,,,,
389,,,,
390,,,,
391,,,,
392,,,,
393,,,,
394,,,,
395,,,,
396,,,,
397,,,,
398,,,,
399,,,,
